objectid,site_code,common_nm,managing_dept,location,cmty_plan,desg_use,site_acres,dedicated_park,pud_branch,site_restriction,reso_ord_num,reso_ord_dt,globalid,shape_Length,shape_Area
475,H315RU,CARMEL VALLEY OPEN SPACE,Parks & Recreation,CHAPARRAL RIDGE SLY TIMBER RIDGE,Carmel Valley,OSDESG,0.134000000000000,N,,NONE,R-265957,06/16/1986,{FF5D0AFF-92AF-4D22-9EF4-3DDCCF73FC6D},1180.682806337315924,5438.875330924044647
476,N107RD,VIA D NORTE MINI-PARK,Parks & Recreation,VIA DEL NORTE & FAY AV SLY,La Jolla,MPARK,0.305000000000000,Y,,DEDOS,O-15942,04/11/1983,{57C31B1C-530F-4E69-B8B5-1EDA02DB8918},634.022786876801547,15877.941804868907639
477,P506RO,MISSION VALLEY HILLSIDES OPEN SPACE,Parks & Recreation,ELLISON PL END & NLY MT VIEW,Normal Heights,OSDED,16.193999999999999,Y,,DEDOS,R-307952,01/02/2013,{AE449EFC-4338-4950-894F-BCE445D8EA43},6079.964415015901977,706622.422740365611389
478,T529GM,NORDICA HTS DRAIN,Stormwater,OSBORN & COTTONWOOD STS,Southeastern San Diego,FLDCTRL,0.100000000000000,N,,NONE,R-000000,?,{F527B70D-FB8D-4EAD-978A-F7EF8685A733},367.336889409607750,4304.515508404920183
479,J631RU,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,NELY SUNSET RIDGE & TIMBERLAKE,Scripps Miramar Rch,OSDESG,0.318000000000000,N,,NONE,R-263792,08/05/1985,{5C2C3B39-DE47-433A-9D31-A976987FC937},627.571266527882813,13628.856669992663228
480,J202PM,REGENTS OF UNIV OF CA,Real Estate,10280 NORTH TORREY PINES RD,University,LEASE,2.870000000000000,N,,UNK,R-257635,12/13/1982,{0CC89A14-27A0-4899-B192-D264F35B135C},1625.697736516992336,133442.286949198431103
481,R301RS,NAVAL TRAINING CENTER PK,Parks & Recreation,ROSECRANS SELY/NWLY HARBOR DR,Peninsula,RPARK,49.125999999999998,N,,SFR,R-00000,?,{9CD42AF0-C36A-4E8F-AD8F-F86B87794512},11790.272238742043555,2098291.466094979085028
482,L303PM,SITE 011,Real Estate,I-805 & L J VILLAGE DR SWLY OF,University,UREV,36.219000000000001,N,,UNK,R-000000,?,{0B955A28-2BAA-4172-9AD1-47CF1589E170},5779.319675542617915,1249022.537561206379905
483,P326GM,SITE 827,Transportation,MORENA & W MORENA BLVDS NW COR,Linda Vista,STRISL,0.040000000000000,N,,UNK,R-251310,03/03/1980,{EFDC752F-F4A4-4559-A061-26B8BAF604A1},168.796751488640354,1152.004742308591858
484,G603RD,CARMEL MTN RCH CMTY PK,Parks & Recreation,RHO CARMEL DR/N CITY PKWY,Carmel Mtn Ranch,CMTYPK,18.308000000000000,Y,,SFR,O-18755,03/03/2000,{E8824683-871A-4EA2-AC33-B1B97D5CE7D2},3653.721054770981482,803591.290354356169701
485,M125RS,COAST BLVD PARK,Parks & Recreation,COAST BLVD BET OLIVETAS & PROSPECT,La Jolla,RPARK,0.020000000000000,N,,SFR,R-280501,08/10/1992,{2BA0ED3C-4796-436B-9055-AC8C8B704853},162.521543504609326,694.953408386652882
486,L006WP,USDRIP,PUD - Water,HWY 67 ELY CHANNEL RD,Co-Lakeside,NOT DESIGNATED,0.052000000000000,N,WATER,NONE,R-252874,10/13/1980,{E562242C-8709-475B-B481-39DC26A8D1CC},655.443899522526181,3879.296642894923025
487,J621RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,POMERAD RD & SEMILLON,Scripps Miramar Rch,OSDED,28.074000000000002,Y,,DEDOS,O-16901,07/22/1987,{9C7623DB-863F-4748-A7D7-37BF3BCE34A4},9520.648565052648337,1287144.315286159049720
488,R419RU,ALBATROSS CYN OPEN SPACE,Parks & Recreation,ELY REYNARD WY SLY THORN,Uptown,OSDESG,0.270000000000000,N,,NONE,R-269712,11/10/1987,{EA4B2A71-4E51-43BD-A115-24B1F830F29B},534.283844172297677,13156.221570198955305
489,H222RU,CARMEL VALLEY OPEN SPACE,Parks & Recreation,NELY EL CMNO REAL/CARMEL VLY RD,Carmel Valley,OSDESG,0.746000000000000,N,,NONE,R-271488,08/04/1988,{7F1DB5F4-C5A6-4A85-8441-12E40A15CBA5},2883.177953788823743,32505.086747166606074
490,R404GM,SITE 8A,Stormwater,GOLDFINCH ST SLY THORN ST,Uptown,DRAIN,0.115000000000000,N,,NONE,R-282400,07/28/1993,{845F03BC-D014-4F90-A7A5-D07D7F7932B9},307.365091510468346,5223.579190709376235
491,L205RD,VILLA LA JOLLA PARK,Parks & Recreation,VIA MALLORCA & VIA MARIN,University,NPARK,5.600000000000000,Y,,DEDOS,O-15720,04/05/1982,{0EB719C8-6629-409B-94F1-A90FC95489A5},2049.120801613918502,252296.673406441579573
492,J403RS,Salk Neighborhood Park & Joint Use Facility,Parks & Recreation,"Flanders Dr. & Parkdale Av., Southwest of",Mira Mesa,NPARK,6.108000000000000,N,,NONE,R-308069,03/27/2013,{42FC782E-26DD-45A6-9ACA-1D0AC6CEA120},2880.861823017844017,275424.338757550809532
493,R703PM,SITE 059,PUD - Water,REPUBLIC & WEAVER STS SELY OF,Encanto,UREV,0.228000000000000,N,WATER,NONE,R-257037,08/23/1982,{2D087718-4B31-4F48-B2ED-5C2AFB6099DA},851.959895247396162,9412.017905289676492
494,Q502LB,NORTH PARK BRANCH LIBRARY,Library,3795 31ST ST.,Greater North Park,LIB,0.715000000000000,N,,NONE,R-000000,?,{A94BBDB9-3CD6-4A50-AD05-D01024E77E13},1303.243596346004324,31345.369019845631556
495,Y607HM,COLONIO BARRIOS SR HSG/SITE 132,Real Estate,"1148 BEYER WAY, SAN YSIDRO",Otay Mesa-Nestor,UREV,3.715000000000000,N,,UNK,R-223353,04/24/1979,{F6F54877-2BE7-4BA3-B10A-7683F3598170},1599.144900745602854,159751.325562581361737
496,G607RU,SABRE SPRINGS OPEN SPACE,Parks & Recreation,EVENING CRK DR N WLY SABRE SPGS PKWY,Sabre Springs,OSDESG,2.720000000000000,N,,SFR,R-287262,05/06/1996,{A6479E35-DF79-4E8A-BB0D-E9EF96D832F4},1723.671764699773121,101854.212295482982881
497,M107WR,LA JOLLA EXCH PL RESERVOIR,PUD - Water,COUNTRY CLUB DR & PEPITA WYY,La Jolla,RESERVOIR,0.940000000000000,N,WATER,NONE,R-000000,?,{76BDCC64-3B82-4B63-BCFA-E6AC193CF669},876.389476906684990,41189.627333473945328
498,Q405LB,UNIVERSITY HTS BRANCH LIBRARY,Library,4193 PARK BLVD.,Greater North Park,LIB,0.161000000000000,N,,UNK,R-000000,?,{D9385CFE-8CAD-4011-8B73-D095183E0297},391.660128356224334,7386.261164009106324
499,I620RD,SPRING CANYON PARK,Parks & Recreation,SCRIPPS POWAY PKWY WLY SPRING CYN RD,Miramar Ranch North,NPARK,18.949999999999999,Y,,DEDOS,O-18777,03/03/2000,{990DE3D1-EFF8-463A-825F-A0F585ED76E7},6027.857204051022563,822566.739109606714919
500,T621RU,CERVANTES CANYON OPEN SPACE,Parks & Recreation,SLY CERVANTES AVE WLY 58TH ST,Encanto,OSDESG,8.720000000000001,N,,NONE,R-264300,10/22/1985,{071E17AD-651F-4CB5-A91E-B6192FD4ED86},2532.629083429944785,375368.118903529655654
501,N206PM,SITE 921,PUD - Water,BAHIA LN SLY BAHIA WY,La Jolla,LEASE,0.060000000000000,N,WATER,UNK,R-999999,?,{DD6F167F-D39E-4529-8FC6-A9A25463DFC0},262.659262922543007,3317.254377890709293
502,O906PM,SITE 772,PUD - Water,CUYAMACA ST NELY; MAIN ST SLY,Co-El Cajon,NOTDESG,0.620000000000000,N,WATER,SFR,R-279820,04/27/1992,{37A6D3CE-746F-41D6-A25D-726046DC9829},1030.651363903877154,21393.649939787002950
503,S447SM,East Village Green East Block,Economic Dev,1451 & 1453 F Street,Centre City,HLDDEV,0.458000000000000,N,,NONE,308898,04/28/2014,{F977A63F-09B6-4ED4-9E91-FC7852CD1411},601.507479083980456,19948.200477375896298
504,P402RO,TECOLOTE CYN NAT OPEN SPACE PK,Parks & Recreation,LANSTON ST WLY,Linda Vista,OSDED,126.994000000000000,Y,,DEDOS,O-99999,?,{FE7E1681-1713-443A-A3D2-D110065091B0},22854.336658337295376,5472426.115727639757097
505,Z730RS,CORAL GATE NBHD PARK,Parks & Recreation,ANELLA RD & SIPES LN,San Ysidro,NPARK,2.890000000000000,N,,UNK,R-287997,11/12/1996,{B7A52EF4-9E0C-4BC6-9C5F-E5F9C5C2CA29},1459.490156308969290,130835.560051871056203
506,I615RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,WLY NORTH & SOUTH BROOKVILLE DR,Miramar Ranch North,OSDED,93.805999999999997,Y,,DEDOS,R-307952,01/02/2013,{C00D6236-AA3B-4982-A5DD-EEC9D3C159A5},20287.217171752934519,4086928.464840562082827
507,I402R2,DEL MAR MESA OPEN SPACE,Parks & Recreation,MANNIX RD NLY/RHO LAS PENASQUOTOS,Del Mar Mesa,OSDED,19.930000000000000,Y,,DEDOS,R-307952,01/02/2013,{A4F2356B-B274-4224-AA31-BA59F163A198},4697.727891284936049,744710.620419901213609
508,T519PM,SITE 499-B,Real Estate,COTTONWOOD ST ELY 40TH ST,Southeastern San Diego,UREV,0.557000000000000,N,,NONE,R-276627,10/01/1990,{C63FD731-C2A7-4504-9A50-DAD49001469C},772.708107617378346,25010.871184673880634
509,S557GM,SITE 365,Stormwater,L ST ELY 33RD ST,Southeastern San Diego,DRAIN,0.790000000000000,N,,SFR,R-251454,03/24/1980,{9FDE8108-9AA9-4FD5-A729-0160C8ABE104},1086.829813185143166,35347.718604130546737
510,U719RU,SOUTH BAY TERRACES OPEN SPACE,Parks & Recreation,DARDAINA NLY PARKSIDE,Skyline-Paradise Hls,OSDESG,1.290000000000000,N,,UNK,R-257678,12/14/1982,{F7F04B63-3A33-45DC-A8F1-DF9CAEF5A7AA},2385.730881276131640,53935.701715701310604
511,O606R3,NAVAJO CANYON OPEN SPACE PARK,Parks & Recreation,MOUND AVE & CARTHAGE ST,Navajo,OSDESG,0.563000000000000,N,WATER,UNK,R-251705,04/28/1980,{EEF9A7D8-50F4-4213-84FB-F17679673A28},1666.766391914806263,20647.662086422009452
512,I625RU,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,SCRIPPS RCH BL S & ELY,Miramar Ranch North,OSDESG,2.179000000000000,N,,SFR,R-286516,11/06/1995,{3FB481E9-A8D2-4FA2-B753-0A93805297FC},1892.988385085905747,94562.135761977900984
513,L303RS,NOBEL ATHLETIC AREA,Parks & Recreation,I805 & LJ VILLAGE DR SWLY OF,University,CMTYPK,28.033999999999999,N,,NONE,R-272135,10/24/1988,{C623BE77-35EA-4167-802D-6AFC1D03FAE0},5313.096867086889688,1268925.735524652060121
514,P204EM,NORTH INGRAHAM ST BRIDGE,Transportation,ELY INGRAHAM ST/CROWN PT DR,Pacific Beach,STREET,0.198000000000000,N,,NONE,R-268762,07/06/1987,{5340E688-EB41-4EE0-AF33-D41E677F5842},505.788676160492116,8053.247883606245523
515,R533PM,SITE 264,Real Estate,BOUNDARY & REDWOOD STS ELY OF,Greater North Park,UREV,0.393000000000000,N,,NONE,R-268357,05/18/1987,{1036D1C1-F4F7-4F94-B437-138EED956158},526.978170363620279,17339.522301169501588
516,M405V2,SANDER SITE ACCESS,Environmental Services,MERCURY PT NLY MERCURY CT,Kearny Mesa,ACCESS,0.054000000000000,N,,NONE,R-289289,10/21/1997,{FAE8F4B8-905C-4265-A9DF-6A6C82CB4293},228.575944996272995,2354.548712932947183
517,J629WW,MIRAMAR RESERVOIR LAND,PUD - Water,SCRIPPS LAKE DR WLY RED CEDAR,Scripps Miramar Rch,WATERSHED,0.265000000000000,N,WATER,NONE,R-000000,?,{46EF36CB-53ED-4C1C-BA0D-D2E9EFDC689F},1327.277859080637882,18992.852658908697776
518,Q331PM,HANCOCK & WITHERBY RELINQ,Real Estate,HANCOCK & WITHERBY STS NWLY OF,Midway-Pacific Highway,NOTDESG,0.474000000000000,N,,UNK,R-000000,?,{DFB14BBA-79DD-4669-847C-08A699B612E7},1242.984779992956419,20652.665591612778371
519,Z701RS,FIREHOUSE MINI PARK,Parks & Recreation,179 W. SAN YSIDRO BLVD,San Ysidro,NPARK,0.320000000000000,N,,NONE,R-000000,?,{982F7A09-6313-48CD-9F02-65DA71FF66FA},501.475403999788398,15460.343845993798823
520,S454PM,101 ASH ST OFFICE BUILDING,Real Estate,101 ASH STREET,Centre City,NOTDESG,1.190000000000000,N,,NONE,R-314260,07/26/2022,{AF8BB7EA-BE24-4419-858D-3B189AA576CC},1015.014877770646194,61710.373397608789674
521,Q702PM,COLLEGE ROLANDO CENTER,Real Estate,4704 COLLEGE AVENUE,College Area,CMTYCTR,0.119000000000000,N,,NONE,R-000000,?,{959AB1EC-3FC2-42AA-A1F2-803A45A53F2F},307.095164339003190,5382.316529354594422
522,K320FS,FIRE STATION #41,Fire-Rescue,4914 CARROLL CANYON RD,Mira Mesa,FIRESTAT,1.031000000000000,N,,SFR,R-252106,06/23/1980,{1721150D-4155-497B-AAA2-547FEED19312},887.410258454610130,43325.304397246356530
523,I704RO,SCRIPPS MIRAMAR OPEN SPACE,Parks & Recreation,SWLY POMERADO RD ELY EASTRIDGE,Scripps Miramar Rch,OSDED,4.950000000000000,Y,,DEDOS,R-303253,12/18/2007,{45F1C727-56FC-48D4-BB52-FAE44364B5C6},3835.266032098328196,212720.102797472238308
524,S736GM,SITE 022,Transportation,68TH ST SWLY JAMACHA RD,Skyline-Paradise Hls,STREET,0.897000000000000,N,,NONE,R-000000,?,{06C05814-DCF0-492D-BA43-B53B634A6888},864.367036544400207,45372.054813088841911
525,K316MM,N CITY WATER RECLAMATION PLANT,PUD - Wastewater,4949 Eastgate Mall,University,WTRREC,31.710000000000001,N,WASTE,SFR,O-16174,02/27/1984,{4684546A-572E-4DAC-BE47-A11F19392530},5618.429517896941434,1552918.348213053308427
526,N312RU,BAY RIDGE OPEN SPACE,Parks & Recreation,TAOS DR ELY/WLY OF ECOCHEE,Clairemont Mesa,OSDESG,16.957999999999998,N,,NONE,R-275902,06/18/1990,{AAE5D6F1-6593-4FE4-8BF3-C4BE57B0581F},4333.842397934443397,734288.404746383777820
527,L208RU,LA JOLLA OPEN SPACE,Parks & Recreation,TORREY PINES RD NWLY SCENIC PL,La Jolla,OSDESG,1.660000000000000,N,,NONE,R-256744,07/12/1982,{B8B21222-9C8B-4E90-B89D-3A4275220BD1},1968.524374580012363,61742.991799649658788
528,Q422RO,UPTOWN OPEN SPACE,Parks & Recreation,10TH AV NLY JOHNSON,Uptown,OSDED,0.291000000000000,Y,,DEDOS,R-307952,01/02/2013,{3CB6E590-B758-43FF-99A8-9AECD7DEA79D},440.153417827629823,11878.717970259958747
529,S623RO,IMPERIAL MARKETPLACE OPEN SPACE,Parks & Recreation,IMPERIAL WLY 45TH,Southeast San Diego,OSDED,7.860000000000000,Y,,DEDOS,R-307952,01/02/2013,{7A172F2E-8D19-4964-9C26-189D12A4BF3D},3762.082214483819826,342479.562321157776751
530,S589PM,GOLDEN HILL CMTY CTR,Real Estate,2220 BROADWAY,Greater Golden Hill,CMTYCTR,0.230000000000000,N,,NONE,R-261745,10/15/1984,{5AE317E5-FEBE-4B15-9C3E-04604814D945},394.849870134852893,9742.484396267824195
531,H228RU,CARMEL VIEW RENAISSANCE OPEN SPACE,Parks & Recreation,VALLEY CTR DR WLY CARMEL VIEW DR,Carmel Valley,OSDESG,0.788000000000000,N,,SFR,R-286780,01/08/1996,{6A83FBE2-03B5-49FE-A786-2F8EB32F7664},1331.294881694930609,31841.585517163246550
532,V701PM,SITE 727,PUD - Water,BONITA RD SLY IN GLEN ABBEY CEMETERY,Co-Sweetwater,NOTDESG,0.679000000000000,N,WATER,NONE,R-279820,04/27/1992,{5369C6C3-1AED-46B6-AAFD-3A0C3B42B022},2264.621555225970042,38369.918829483773152
533,M508GM,SITE 678,Transportation,CLMT MESA BLVD & I-15 SWLY OF,Kearny Mesa,STREET,0.452000000000000,N,,NONE,R-251310,03/03/1980,{1106603B-C575-4FAD-897B-A586210357F2},1504.170604669453496,23558.249655425141100
534,I402RU,LOS PENASQUITOS CYN OPEN SPACE,Parks & Recreation,I-5 & I-805 ELY,Los Penasquitos Cyn Pres,OSDESG,33.243000000000002,N,,SFR,R-999999,?,{394B0889-D224-4736-91B5-88B517A4C44C},18715.944784963183338,1476687.899421075126156
535,O312RO,TECOLOTE CYN NAT OPEN SPACE,Parks & Recreation,MT ACADIA NELY COWLEY WAY,Clairemont Mesa,OSDED,0.570000000000000,Y,,DEDOS,O-12235,12/14/1977,{38E8C727-AE31-4026-A8A7-F2BFC0D61945},781.996312066234964,10277.503640627912318
536,J603WR,MIRAMAR RESERVOIR,PUD - Water,MIRA MESA BLVD WLY,Scripps Miramar Rch,LAKE,162.116000000000014,N,WATER,NONE,R-000000,?,{3B505B9D-E2C4-4FD0-BFD2-5CAE03D0F197},26548.296914166301576,7385988.266939744353294
537,G509RO,RANCHO PENASQUITOS OPEN SPACE,Parks & Recreation,BLACK MT RD NELY OVIEDO ST,Rancho Penasquitos,OSDED,16.809000000000001,Y,,DEDOS,R-307952,01/02/2013,{B3453D6B-DB12-405B-9CDE-592254F64B3F},6192.890501866407249,719523.791088169324212
538,R612RO,CHOLLAS PARKWAY OPEN SPACE,Parks & Recreation,EUCLID AV WLY CHOLLAS PKWY,City Heights,OSDED,18.829999999999998,Y,,DEDOS,R-307952,01/02/2013,{F0DC0638-CEC6-4F4E-BC83-1379D11FA3FB},5578.608674688513020,817914.174492537858896
539,R509RO,SWITZER OPEN SPACE,Parks & Recreation,MAPLE ST WLY OF 30TH ST,Greater North Park,OSDED,9.162000000000001,Y,,NONE,O-19015,12/13/2001,{DDBB1C70-F274-45E4-B75D-572E065DDF95},5105.824278667915678,402826.591958509292454
540,P525RO,OLD TROLLEY BARN PK  594,Parks & Recreation,CARMELINA DR ELY LOMITAS DR,Uptown,OSDED,5.584000000000000,Y,,DEDOS,O-17236,01/30/1989,{9AD1C750-0D08-4987-96BE-FA9FF2AD9ED9},2506.264596347162751,214139.766318433510605
541,H332RS,WINDWOOD REN PARK,Parks & Recreation,CARMEL CREEK RD NLY PASEO MONTANAS,Carmel Valley,MPARK,1.103000000000000,N,,NONE,R-277461,03/04/1991,{EE86C42B-10D0-4D2D-802D-E110ECD0DFE9},1059.543327603996204,48005.502500641647202
542,R643RD,SUNSHINE BERARDINI FIELD,Parks & Recreation,FAIRMOUNT AV & 47TH ST,City Heights,NPARK,0.016000000000000,Y,,DEDOS,O-19212,09/11/2003,{F3BD67C2-589A-4D4D-86BD-48B3ABB7FDE4},123.287444219349155,741.633546529809223
543,E603RU,RANCHO BERNARDO RES SITE OPEN SPACE,Parks & Recreation,I-15 & RCHO BERN. DR SWLY OF,Rancho Bernardo,OSDESG,4.060000000000000,N,WATER,NONE,R-251597,04/14/1980,{B8DC76E2-27CE-4B8D-9A2A-F29DEBBCC143},1775.243378631462065,181621.859334533713991
544,P203PM,LOGAN HTS FAMILY HEALTH,Real Estate,3705 MISSION BOULEVARD,Mission Beach,HEALTH,0.191000000000000,N,,NONE,R-000000,?,{2F9F4D53-AF76-45B2-BD7A-A13736056032},344.981905632977714,7760.907580671239884
545,T609GM,SITE 666,Transportation,MARIPOSA ST SELY 2ND ST N/C,Encanto,UREV,0.170000000000000,N,,NONE,R-251059,01/28/1980,{9617515B-E35B-4FF8-B275-1EDF682C8791},423.384102367271055,6303.376181001104669
546,Q408RO,UNIVERSITY HTS OPEN SPACE PK,Parks & Recreation,GOLDEN GATE DR & CLEVELAND,Uptown,OSDED,1.793000000000000,Y,,MULTIPLE,O-11732,05/14/1928,{BDEEE08C-81FC-483F-973D-F7FB689B5F3E},1357.503454029710156,79678.600548860049457
547,N703R2,MISSION TRAILS OPEN SPACE-COWLES MTN,Parks & Recreation,MISSION GORGE RD ELY GOLFCREST,Navajo,OSDED,1414.442999999999984,Y,,DEDOS,R-303253,12/18/2007,{E0A5A40A-7B1C-47D7-913F-7B8F9A4362B1},36386.922718794441607,60991220.866022400557995
548,S546RD,MOUNTAIN VIEW PARK,Parks & Recreation,40TH & FRANKLIN,Southeastern San Diego,NPARK,0.321000000000000,Y,,DEDOS,O-5827,09/24/1914,{69666EC6-FF26-4B31-854E-53347E437FAC},586.748344014572126,18804.227155912056332
549,R646RD,CHARLES LEWIS III MEMORIAL PARK,Parks & Recreation,HOME AV ELY OF/BTWN 47TH & MENLO,City Heights,NPARK,5.790000000000000,Y,,DEDOS,O-19249,01/13/2004,{D72DBCF1-1893-4E4E-8088-87D9535D607C},2427.813519950118007,271284.578680721228011
550,L308RD,DOYLE COMMUNITY PARK,Parks & Recreation,REGENTS RD & BERINO CT,University,CMTYPK,25.786999999999999,Y,,DEDOS,O-99999,?,{4463EC4C-B7D1-4675-85F8-CD5C3EC0F840},4669.801799637198201,1146950.015899399295449
551,R401FS,FIRE STATION #03,Fire-Rescue,725 W. KALMIA ST,Uptown,FIRESTAT,0.135000000000000,N,,UNK,R-216952,10/06/1976,{04F627CC-6D84-40C7-9767-C8BA3C8F6CA4},364.310120994983549,6833.372305823909301
552,S742RD,BOONE PARK,Parks & Recreation,BULLOCK DR WLY DEEP DELL RD,Skyline-Paradise Hls,NPARK,4.694000000000000,Y,,DEDOS,O-17232,01/30/1989,{1A08FECE-7E19-4A4D-87A8-B123F4F0AE8D},1777.117697232756655,192051.874278156901710
553,R205RD,SUNSET CLIFFS PARK,Parks & Recreation,SUNSET CLIFFS BLV,Peninsula,RPARK,15.920000000000000,Y,,DEDOS,O-999999,?,{BF8FD80F-BD18-47F8-B75D-191391E192B0},14051.791486767731840,619460.441105781588703
554,M113PM,FAY AV (PROPOSED),Real Estate,"7021-7023 FAY AVE, LA JOLLA",La Jolla,NOTDESG,0.425000000000000,N,,DEDSTR,R-000000,?,{52C84214-F819-4379-9D25-8DD7E6912CD5},636.239570622320002,18495.835440588773054
555,M701RS,CAMP ELLIOTT PARK,Parks & Recreation,CLMNT MESA BLVD ELY V PROMESA,Tierrasanta,NPARK,6.240000000000000,N,,SFR,R-194379,08/01/1968,{7D4358A7-1609-4C6E-9DDD-6C123674228D},2306.849845489979543,288375.412439932697453
556,M601RO,TIERRASANTA OPEN SPACE,Parks & Recreation,ANTIGUA BLVD SLY; & AMARO,Tierrasanta,OSDED,20.270000000000000,Y,,DEDOS,R-307952,01/02/2013,{CDCDDDFF-13CB-4CEC-93D1-DE1E7B96BF2F},7192.016022813714699,839305.327825465356000
557,H341RO,DEL MAR MESA OPEN SPACE,Parks & Recreation,DEL MAR MESA RD NLY/WLY DEL VINO CT,Del Mar Mesa,OSDED,1.488000000000000,Y,,DEDOS,R-307952,01/02/2013,{AE0BB063-BCF2-44DE-8A17-5DBD6CE0E0C8},1541.059180705806511,64806.335775760126126
558,S511PM,SITE 016A (33rd St. House),Real Estate,33RD ST WLY PICKWICK ST,Southeastern San Diego,HOUSING,0.170000000000000,N,,NONE,R-222980,03/05/1979,{12066565-28C7-4486-8F6D-969262921E65},400.416536208276000,6930.452532803434224
559,L305MM,N CITY WATER RECLAMATION PLANT,PUD - Wastewater,I-805 & AT&SF RR SELY OF,University,WTRREC,1.060000000000000,N,WASTE,SFR,R-283621,03/28/1994,{D5135EEA-1E1A-456E-B433-44C9EF6E1753},2035.989044738370239,47291.972249239704979
560,H215RU,CARMEL VALLEY OPEN SPACE,Parks & Recreation,CARML CRK RD NELY DEL MAR TRLS,Carmel Valley,OSDESG,0.620000000000000,N,,NONE,R-000000,?,{5F1F5CD8-9C96-45CA-9E3F-A3737C8915A4},1613.151257129584110,26977.253060476363316
561,J601RD,AVIARY PARK,Parks & Recreation,AVIARY DR SLY ATRIUM DR,Scripps Miramar Rch,NPARK,2.250000000000000,Y,,DEDOS,O-12456,10/06/1978,{3D8717B4-9634-4267-8448-BEF25ADF3AD7},1303.721143718302301,98261.323601647483883
562,Z603MM,SEWER PUMP STATION #08A,PUD - Wastewater,TOCAYO AVE & ORO VISTA,Otay Mesa-Nestor,SWRPUMP,0.110000000000000,N,WASTE,NONE,R-217206,12/08/1976,{8D5F63A8-44BC-4110-9340-1E196204DEBF},279.942983490468066,4743.928108376927412
563,O421RD,Morley Green Mini Park,Parks & Recreation,Linda Vista Rd between Ulric & Comstock Sts.,Linda Vista,MPARK,1.250000000000000,Y,,NONE,O-20800,04/13/2017,{400B22A8-1202-448E-857B-679632DF2BEB},2147.689581478122363,50759.385038454012829
564,R416RO,BANKERS HILL CANYON OPEN SPACE,Parks & Recreation,SPRUCE & FRONT NWLY,Uptown,OSDED,0.390000000000000,Y,,DEDOS,O-12607,03/12/1979,{0DD990DC-6D29-4F1C-89A3-C2E08CDE5B3D},536.349239822634900,16941.392079580444261
565,P323PM,SITE 839,Real Estate,MORENA BL NWLY VIOLA ST,Linda Vista,NOTDESG,0.002000000000000,N,,UNK,R-279820,04/27/1992,{62AFB8BD-B67F-435A-98EE-494FB6AD3BD0},57.032494257698659,75.439542240528795
566,S509RS,CHICANO PARK,Parks & Recreation,NATIONAL AV & W I-5,Barrio Logan,RPARK,0.360000000000000,N,,SFR,R-204205,11/11/1971,{0BF8C992-7276-4119-BED3-161482EF0EE7},496.974204075687339,15513.884290161044191
567,P310CS,POLICE SUBSTATION-WESTERN,Police,5215 Gaines St.,Linda Vista,PDSTAT,5.887000000000000,N,,NONE,R-223353,04/24/1979,{709BB1EE-7F38-4B46-AF7A-40B47C865A3F},3127.984986792677773,249579.501729217794491
568,V002WM,DULZURA CONDUIT EXCESS,PUD - Water,BARRET LAKE RD,Co-Jamul/Dulzura,RESERVOIR,5.490000000000000,N,WATER,UNK,R-251995,06/09/1980,{D45F1686-82B1-4F7F-A8E1-E4145FEFF07E},2755.018267817832566,238608.468825340038165
569,X901WR,SOUTH SD RESERVOIR SITE,PUD - Water,BROWN FIELD NLY OF,Co-Otay,RESERVOIR,18.600000000000001,N,WATER,NONE,R-196827,05/06/1969,{6B2F8CF1-249D-4BAF-9B93-EA7B85D3F2C6},5074.426633669651892,809018.614303718670271
570,G602RO,CARMEL MTN RCH OPEN SPACE,Parks & Recreation,SWLY NORTH CITY PKWY & POMERADO,Carmel Mtn Ranch,OSDED,65.359999999999999,Y,,DEDOS,R-307952,01/02/2013,{067B7027-A7EE-4644-BA52-D32D2F7620A0},16852.103852351185196,2846156.775672468822449
571,S502PM,BROS UNITED FIRE MUSEUM,Real Estate,3601 OCEAN VIEW BOULEVARD,Southeastern San Diego,MUSEUM,0.109000000000000,N,,SFR,R-266602,09/15/1986,{DD355BE3-2234-4696-9FE9-5858B6BDB2E7},297.987942597110873,5088.177359075205459
572,H604RO,SABRE SPRINGS OPEN SPACE,Parks & Recreation,SELY I-15 & POWAY RD,Sabre Springs,OSDED,21.750000000000000,Y,,DEDOS,R-307952,01/02/2013,{A24316AD-1630-43DD-BFA3-F73607D32146},4142.956889047703953,947631.540755812195130
573,Q452PM,Washington Street Vacation Parcel,Real Estate,Adj. to Washington & former Linwood St.,Uptown,NOTDESG,0.017000000000000,N,,NONE,83850,08/05/1946,{529CF2F9-3249-4D43-95C6-808A1FBE3BD7},120.668680359537262,883.195234150548004
574,R627RO,MID-CITY OPEN SPACE,Parks & Recreation,THORN ST & 47TH ST SELY,City Heights,OSDED,7.332000000000000,Y,,DEDOS,R-303253,12/18/2007,{AF23D18A-7B0D-4870-8CC2-FCA5049D811F},7130.346370072436002,321821.769090488844085
