ein,org_city,org_state,org_zip,subsection_code,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,status
330600185,Rcho Santa Fe,CA,92067-5745,3,2023.0,59865.0,47029.0,188856.0,
994533992,Solana Beach,CA,92075-2307,3,,,,,
330492484,Oceanside,CA,92056-6005,3,2023.0,403986.0,265848.0,982388.0,
237008276,La Jolla,CA,92093-0121,3,2023.0,129254.0,87297.0,494954.0,
331009508,Carlsbad,CA,92013-0713,3,2023.0,52763.0,71347.0,9517.0,
330169658,Chula Vista,CA,91909-6146,3,2024.0,54888.0,107561.0,65316.0,
475488897,Encinitas,CA,92024-3543,3,2023.0,48864.0,41780.0,82122.0,
472726433,Lakeside,CA,92040-2905,3,,,,,
330923733,La Mesa,CA,91942-0335,3,2018.0,2900.0,4135.0,1746.0,
454270228,Chula Vista,CA,91913-3934,3,2022.0,1754.0,358.0,23159.0,
141918118,Imperial Bch,CA,91932-3764,3,2020.0,583.0,3664.0,-3081.0,
330261505,La Mesa,CA,91944-0401,3,,,,,
270527466,Chula Vista,CA,91914-4211,3,,,,,
863769568,Santee,CA,92071-4176,3,2023.0,55316.0,53114.0,16440.0,
330902047,El Cajon,CA,92019-5261,3,,,,,
953389795,Carlsbad,CA,92013-1272,3,,,,,
452898137,Murrieta,CA,92562-4170,3,,,,,
953299701,San Marcos,CA,92069-7398,3,2011.0,23061.0,22656.0,2894.0,
882596300,Lakeside,CA,92040-0902,3,,,,,
330104231,El Cajon,CA,92019-4369,3,,,,,
330154654,San Marcos,CA,92069-9525,3,,,,,
330960680,El Cajon,CA,92021-8814,3,,,,,
330553704,El Cajon,CA,92020-4525,3,2023.0,28100.0,29686.0,15210.0,
330329642,La Jolla,CA,92037-0000,3,2023.0,0.0,110282.0,250071.0,
550884124,National City,CA,91950-2120,3,2017.0,20738.0,19379.0,11305.0,
473085378,El Cajon,CA,92022-2093,3,,,,,
921512512,Vista,CA,92085-3373,3,,,,,
371463282,Chula Vista,CA,91914-4410,3,,,,,
842522428,National City,CA,91950-0000,3,,,,,
842240407,Bonita,CA,91908-0371,3,,,,,
263583838,National City,CA,91950-3941,3,,,,,
330248275,Vista,CA,92084-5137,3,,,,,
463789025,Vista,CA,92083-3312,3,,,,,
330670668,Santee,CA,92071-2990,3,,,,,
330780777,Vista,CA,92083-7624,3,,,,,
953181876,La Mesa,CA,91942-7412,3,,,,,
912148201,Chula Vista,CA,91911-2080,3,,,,,
843704579,Spring Valley,CA,91977-6043,3,,,,,
953449992,Nestor,CA,92053-9999,3,,,,,
953319995,Cardiff,CA,92007-1520,3,,,,,
912161740,Vista,CA,92081-9007,3,,,,,
823717204,Del Mar,CA,92014-3909,3,,,,,
330088532,El Caion,CA,92020-3960,3,,,,,
911978669,San Diego,CA,92120-2848,3,,,,,
822207775,Chula Vista,CA,91910-4321,3,,,,,
330401776,San Diego,CA,92150-3654,3,,,,,
800931351,San Diego,CA,92150-0352,3,,,,,
833468047,San Marcos,CA,92078-0901,3,,,,,
521656150,San Diego,CA,92113-0000,3,2018.0,0.0,370.0,764.0,
237149789,San Diego,CA,92150-1184,3,2023.0,624392.0,715193.0,490395.0,
710965996,San Diego,CA,92174-0178,3,,,,,
330252436,San Diego,CA,92128-4334,3,,,,,
330604998,San Diego,CA,92121-1515,3,,,,,
825258820,San Diego,CA,92124-1524,3,,,,,
825251408,San Diego,CA,92115-3797,3,,,,,
825251522,San Diego,CA,92111-7098,3,,,,,
825212250,San Diego,CA,92111-6810,3,,,,,
825200649,San Diego,CA,92110-2840,3,,,,,
510160785,San Diego,CA,92102-2631,3,,,,,
273855978,San Diego,CA,92186-5728,3,,,,,
273946985,San Diego,CA,92186-5728,3,,,,,
273860370,San Diego,CA,92186-5728,3,,,,,
273859098,San Diego,CA,92186-5728,3,,,,,
273980162,San Diego,CA,92186-5728,3,,,,,
273935656,San Diego,CA,92186-5728,3,,,,,
800492113,San Diego,CA,92160-1430,3,,,,,
825252261,San Diego,CA,92116-1824,3,,,,,
870804598,San Diego,CA,92108-2001,3,,,,,
474909750,Del Mar,CA,92014-1961,3,2021.0,9016.0,6084.0,7270.0,
956001374,La Jolla,CA,92037-3712,3,,,,,
951985444,La Jolla,CA,92037-1348,3,2023.0,12037378.0,15982633.0,19889832.0,
952470435,Encinitas,CA,92024-2955,3,2023.0,8045104.0,7433497.0,12197324.0,
330147357,Poway,CA,92064-3549,3,2024.0,353797.0,273291.0,612442.0,
953201906,Solana Beach,CA,92075-0615,3,2023.0,136913.0,153711.0,3969014.0,
330764981,El Cajon,CA,92021-5811,3,,,,,
923070744,Sacramento,CA,95814-4724,3,2023.0,53000.0,8766.0,44234.0,
474868675,Valley Center,CA,92082-1595,3,2023.0,25255.0,42962.0,29557.0,
831150193,Chula Vista,CA,91910-2822,3,,,,,
830818887,San Marcos,CA,92078-0918,3,2021.0,400.0,268.0,399.0,
993068361,National City,CA,91950-5170,3,,,,,
812220699,El Cajon,CA,92020-2062,3,,,,,
330754983,La Mesa,CA,91944-0069,3,2017.0,0.0,0.0,1.0,
953430530,Bontia,CA,92003-0013,3,,,,,
454215858,Lakeside,CA,92040-1235,3,,,,,
462682287,National City,CA,91950-1920,3,,,,,
330947740,Carlsbad,CA,92009-8346,3,,,,,
953306562,Pacific Beach,CA,92109-4117,3,,,,,
464670345,Spring Valley,CA,91976-0259,3,,,,,
952504484,Poway,CA,92064-1533,3,,,,,
954045249,Chula Vista,CA,91914-2650,3,,,,,
920838916,La Jolla,CA,92093-0078,3,,,,,
956006144,La Jolla,CA,92093-0952,3,,,,,
953389783,Santa Ana,CA,92703-4610,3,,,,,
330127365,La Jolla,CA,92037-1348,3,,,,,
464988859,San Diego,CA,92101-0000,3,,,,,
510194421,San Diego,CA,92120-1912,3,2023.0,480.0,2822.0,142.0,
330602340,San Diego,CA,92191-0131,3,,,,,
825204354,San Diego,CA,92126-3699,3,,,,,
825251564,San Diego,CA,92105-5043,3,,,,,
825202092,San Diego,CA,92109-5406,3,,,,,
273860271,San Diego,CA,92186-5728,3,,,,,
273860331,San Diego,CA,92186-0000,3,,,,,
274004504,San Diego,CA,92186-5728,3,,,,,
273935531,San Diego,CA,92186-5728,3,,,,,
273979443,San Diego,CA,92186-5728,3,,,,,
273980095,San Diego,CA,92186-5728,3,,,,,
273935256,San Diego,CA,92186-5728,3,,,,,
273859902,San Diego,CA,92186-5728,3,,,,,
912145874,San Diego,CA,92114-4020,3,,,,,
825212861,San Diego,CA,92107-2250,3,,,,,
825252137,San Diego,CA,92106-2533,3,,,,,
825261135,San Diego,CA,92113-2302,3,,,,,
825178164,San Diego,CA,92109-2698,3,,,,,
825213953,San Diego,CA,92111-3112,3,,,,,
825204464,San Diego,CA,92154-2001,3,,,,,
825252208,San Diego,CA,92123-2369,3,,,,,
825252377,San Diego,CA,92101-3101,3,,,,,
825252474,San Diego,CA,92110-1397,3,,,,,
825203189,San Diego,CA,92139-2205,3,,,,,
825214236,San Diego,CA,92104-4142,3,,,,,
825203339,San Diego,CA,92114-3797,3,,,,,
825259793,San Diego,CA,92120-3018,3,,,,,
992269057,La Jolla,CA,92093-0078,3,,,,,
832147568,San Diego,CA,92154-3813,3,,,,,
825232105,San Diego,CA,92102-4301,3,,,,,
330071698,San Diego,CA,92114-1825,3,,,,,
825251767,San Diego,CA,92102-2911,3,,,,,
825251846,San Diego,CA,92113-1128,3,,,,,
825212528,San Diego,CA,92105-1412,3,,,,,
825260720,San Diego,CA,92122-2229,3,,,,,
273860630,San Diego,CA,92102-2911,3,,,,,
273858584,San Diego,CA,92186-5728,3,,,,,
273970797,San Diego,CA,92186-5728,3,,,,,
273965027,San Diego,CA,92186-5728,3,,,,,
273798575,San Diego,CA,92186-5728,3,,,,,
273979048,San Diego,CA,92186-5728,3,,,,,
273859373,San Diego,CA,92186-5728,3,,,,,
273859426,San Diego,CA,92186-5728,3,,,,,
825252169,San Diego,CA,92110-4870,3,,,,,
825202611,San Diego,CA,92131-3772,3,,,,,
825202804,San Diego,CA,92103-2622,3,,,,,
825232759,San Diego,CA,92113-3210,3,,,,,
825259665,San Diego,CA,92130-2296,3,,,,,
825259910,San Diego,CA,92103-1899,3,,,,,
510155383,La Jolla,CA,92037-3907,3,2024.0,58434.0,42115.0,258501.0,
274488071,La Jolla,CA,92038-8103,3,,,,,
473014218,San Marcos,CA,92078-5423,3,,,,,
237149821,National City,CA,91950-6010,3,,,,,
824132399,Chula Vista,CA,91914-3519,3,,,,,
844765371,Spring Valley,CA,91978-1746,3,,,,,
330932743,Fallbrook,CA,92028-8231,3,,,,,
900928481,La Mesa,CA,91944-0472,3,,,,,
270481898,Garden Grove,CA,92844-1641,3,2023.0,199806.0,208165.0,26443.0,
300559085,San Diego,CA,92192-5005,3,,,,,
825251973,San Diego,CA,92129-2099,3,,,,,
825202206,San Diego,CA,92101-2501,3,,,,,
330404857,El Cajon,CA,92022-0993,3,,,,,
262141878,Santee,CA,92071-2256,3,,,,,
300230278,Spring Valley,CA,91977-6454,3,,,,,
205586894,Poway,CA,92074-1469,3,,,,,
464747273,Coronado,CA,92118-1435,3,,,,,
952457354,Chula Vista,CA,91911-4302,3,2023.0,68588978.0,63169576.0,85670248.0,
330828268,Bonita,CA,91902-2815,3,2011.0,63958.0,62132.0,4155.0,
825212968,Campo,CA,91906-0369,3,,,,,
237162534,La Jolla,CA,92037-6236,3,,,,,
260216910,San Diego,CA,92121-1548,3,2023.0,1341479.0,1236496.0,1234274.0,
311011250,San Diego,CA,92169-0000,3,2023.0,38896.0,58768.0,84048.0,
942958094,San Diego,CA,92121-1520,3,2023.0,0.0,0.0,33605.0,
951660341,San Diego,CA,92122-1222,3,,,,,
951643986,San Diego,CA,92103-0000,3,2023.0,1302946.0,1301133.0,1138462.0,
956050468,San Diego,CA,92192-7685,3,2022.0,71215.0,38485.0,546805.0,
952706018,San Diego,CA,92122-5946,3,2022.0,66440.0,89873.0,28057.0,
770588059,San Diego,CA,92177-8181,3,2023.0,27180.0,16188.0,210920.0,
912004159,San Diego,CA,92126-5043,3,2015.0,4645.0,4784.0,5629.0,
330044198,San Diego,CA,92128-2538,3,,,,,
330377491,San Diego,CA,92123-1062,3,,,,,
453569839,San Diego,CA,92115-5544,3,,,,,
901138301,San Diego,CA,92121-1121,3,,,,,
332424795,San Diego,CA,92154-1334,3,,,,,
956005972,San Diego,CA,92107-2209,3,,,,,
953138291,San Diego,CA,92193-1149,3,2018.0,167765.0,188834.0,1.0,
951792281,San Diego,CA,92104-5151,3,,,,,
200091957,San Diego,CA,92124-1301,3,,,,,
330327498,San Diego,CA,92108-4355,3,2024.0,110366.0,88805.0,51055.0,ok
330239800,San Diego,CA,92101-5752,3,2023.0,89994.0,160984.0,81612.0,ok
956100556,San Diego,CA,92138-6124,3,2023.0,70850.0,42586.0,110403.0,ok
900248753,San Diego,CA,92110-8001,3,,,,,ok
237080915,San Diego,CA,92103-5202,3,,,,,ok
311348653,San Diego,CA,92129-2021,3,,,,,ok
330044802,San Diego,CA,92192-8455,3,,,,,ok
611692551,San Diego,CA,92106-4235,3,,,,,ok
330351249,San Diego,CA,92192-1094,3,,,,,ok
330756869,San Diego,CA,92122-3701,3,,,,,ok
900716476,San Diego,CA,92126-6318,3,,,,,ok
352798698,San Diego,CA,92131-2929,3,,,,,ok
956147987,San Diego,CA,92116-2024,3,,,,,ok
203712170,San Diego,CA,92124-2026,3,,,,,ok
330843693,San Diego,CA,92108-1802,3,,,,,ok
330620880,San Diego,CA,92154-0000,3,,,,,ok
330952048,San Diego,CA,92107-1203,3,,,,,ok
820971778,San Diego,CA,92109-2604,3,,,,,ok
952550708,San Diego,CA,92182-0001,3,,,,,ok
262935124,San Diego,CA,92110-8001,3,,,,,ok
952086298,San Diego,CA,92115-6330,3,,,,,ok
237381239,San Diego,CA,92168-1843,3,2023.0,457108.0,413973.0,492555.0,ok
330050791,San Diego,CA,92168-2088,3,2023.0,262757.0,271600.0,357004.0,ok
956095457,San Diego,CA,92163-3365,3,2023.0,96372.0,97955.0,113207.0,ok
951185071,San Diego,CA,92196-2012,3,,,,,ok
931038602,San Diego,CA,92163-2984,3,2019.0,27272.0,29295.0,19510.0,ok
237124156,San Diego,CA,92126-5539,3,,,,,ok
330085447,San Diego,CA,92138-3996,3,,,,,ok
237353158,San Diego,CA,92137-0000,3,,,,,ok
900428935,San Diego,CA,92116-2250,3,,,,,ok
223192100,San Diego,CA,92168-1205,3,,,,,ok
474831115,San Diego,CA,92105-5139,3,,,,,ok
474848147,San Diego,CA,92111-5445,3,,,,,ok
813441399,San Diego,CA,92122-1833,3,,,,,ok
861050662,San Diego,CA,92107-1422,3,,,,,ok
853293213,San Diego,CA,92195-3663,3,,,,,ok
330601816,San Diego,CA,92114-0000,3,,,,,ok
464948341,San Diego,CA,92111-7319,3,,,,,ok
951765176,San Diego,CA,92103-3403,3,,,,,ok
951643983,San Diego,CA,92103-5127,3,2023.0,5381638.0,3267323.0,9883453.0,ok
770605178,San Diego,CA,92103-3576,3,2023.0,840793.0,908454.0,228968.0,ok
953864195,San Diego,CA,92101-4753,3,2023.0,207665.0,338789.0,484967.0,ok
956196516,San Diego,CA,92108-4355,3,2023.0,10730.0,18462.0,60288.0,ok
956156407,San Diego,CA,92163-1898,3,,,,,ok
521459168,San Diego,CA,92177-8096,3,2015.0,41897.0,65944.0,24310.0,ok
475487347,San Diego,CA,92198-1047,3,,,,,ok
264825014,San Diego,CA,92111-7723,3,,,,,ok
352352310,San Diego,CA,92103-2110,3,,,,,ok
352418818,San Diego,CA,92130-8712,3,,,,,ok
951679700,San Diego,CA,92124-3340,3,,,,,ok
833120163,San Diego,CA,92131-3924,3,,,,,ok
951185995,San Diego,CA,92120-2705,3,2020.0,145147.0,312742.0,3750357.0,ok
222942363,San Diego,CA,92130-6911,3,,,,,ok
844844113,San Diego,CA,92113-2744,3,,,,,ok
933459812,San Diego,CA,92168-0000,3,,,,,ok
330931009,San Diego,CA,92111-6128,3,2023.0,6359752.0,6007018.0,5393500.0,ok
452899279,San Diego,CA,92172-2381,3,2023.0,437787.0,477980.0,1891282.0,ok
731627787,San Diego,CA,92192-7631,3,2022.0,143513.0,94658.0,372978.0,ok
330029526,San Diego,CA,92119-1607,3,2023.0,186443.0,140512.0,45931.0,ok
853574134,San Diego,CA,92174-1991,3,2023.0,217577.0,233596.0,42072.0,ok
330187728,San Diego,CA,92163-1633,3,2023.0,124029.0,113394.0,61692.0,ok
956091424,San Diego,CA,92138-1766,3,2023.0,75299.0,67401.0,467402.0,ok
810858418,San Diego,CA,92120-3563,3,,,,,ok
953171894,San Diego,CA,92128-2143,3,2024.0,63785.0,59154.0,71100.0,ok
330864519,San Diego,CA,92120-2140,3,,,,,ok
352579076,San Diego,CA,92108-2815,3,,,,,ok
821662945,San Diego,CA,92110-4004,3,,,,,ok
203234173,San Diego,CA,92150-8150,3,,,,,ok
844980600,San Diego,CA,92122-2902,3,,,,,ok
953397384,San Diego,CA,92174-0000,3,2021.0,177267.0,87269.0,111273.0,ok
911917250,San Diego,CA,92174-0332,3,,,,,ok
371532428,San Diego,CA,92115-5836,3,,,,,ok
330717870,San Diego,CA,92111-0000,3,2020.0,9615.0,7596.0,40712.0,ok
454881604,San Diego,CA,92130-5784,3,,,,,ok
956117622,San Diego,CA,92123-1757,3,,,,,ok
330646786,San Diego,CA,92126-4816,3,,,,,ok
956071405,San Diego,CA,92101-1037,3,,,,,ok
834647191,San Diego,CA,92093-0000,3,,,,,ok
330599944,San Diego,CA,92113-4306,3,,,,,ok
912138244,San Diego,CA,92122-5935,3,,,,,ok
912100152,San Diego,CA,92130-3319,3,,,,,ok
330078567,San Diego,CA,92126-2801,3,,,,,ok
473156991,San Diego,CA,92168-2232,3,,,,,ok
330899235,San Diego,CA,92114-3247,3,,,,,ok
237107240,San Diego,CA,92107-2413,3,,,,,ok
953133568,Banning,CA,92220-0009,3,2024.0,152897.0,174968.0,598131.0,ok
