ein,strein,name,sub_name,city,state,ntee_code,subseccd,score,search_query,org_city,org_state,org_zip,subsection_code,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,status
814242604,81-4242604,Herencia Hispana San Diego,Herencia Hispana San Diego,San Diego,CA,Y01,3,86.63316,san diego,San Diego,CA,92113-1208,3,2023.0,7490.0,7791.0,1.0,
330494795,33-0494795,San Diego Earth Day,San Diego Earth Day,San Diego,CA,C600,3,86.63316,san diego,San Diego,CA,92109-2306,3,2023.0,1503.0,10668.0,36884.0,
453180885,45-3180885,San Diego Veterans Coalition,San Diego Veterans Coalition,San Diego,CA,W30,3,86.63316,san diego,San Diego,CA,92123-4802,3,2023.0,12357.0,16393.0,22214.0,
330546094,33-0546094,San Diego Torah Center,San Diego Torah Center,San Diego,CA,X99Z,3,86.63316,san diego,San Diego,CA,92128-3779,3,2020.0,12032.0,12015.0,2220.0,
330761524,33-0761524,San Diego Bluegrass Society,San Diego Bluegrass Society,San Diego,CA,A99,3,86.63316,san diego,San Diego,CA,92175-5292,3,2022.0,9197.0,9969.0,74663.0,
833121034,83-3121034,Cheer San Diego Extreme,Cheer San Diego Extreme,San Diego,CA,N12,3,86.63316,san diego,San Diego,CA,92110-2451,3,2021.0,0.0,0.0,0.0,
464408086,46-4408086,San Diego Exploratory Foundation,San Diego Exploratory Foundation,San Diego,CA,N71,3,86.63316,san diego,San Diego,CA,92127-3517,3,2017.0,115001.0,384602.0,225766.0,
271372487,27-1372487,San Diego Peace Promotions,San Diego Peace Promotions,San Diego,CA,W99,3,86.63316,san diego,San Diego,CA,92108-1328,3,2022.0,37.0,75.0,1216.0,
330821042,33-0821042,San Diego Neurosciences Society,San Diego Neurosciences Society,San Diego,CA,E03,3,86.63316,san diego,San Diego,CA,92117-1912,3,2021.0,200.0,1269.0,40862.0,
933824127,93-3824127,1 Of1 San Diego,1 Of1 San Diego,San Diego,CA,O12,3,86.63316,san diego,San Diego,CA,92139-4017,3,,,,,
593818295,59-3818295,Aim San Diego West,Aim San Diego West,San Diego,CA,X20,3,86.63316,san diego,San Diego,CA,92123-3714,3,,,,,
271560315,27-1560315,All San Diego Inc,All San Diego Inc,San Diego,CA,S20,3,86.63316,san diego,San Diego,CA,92104-3623,3,2021.0,0.0,0.0,1.0,
475453046,47-5453046,Apri San Diego Chapter,Apri San Diego Chapter,San Diego,CA,R20,3,86.63316,san diego,San Diego,CA,92174-0636,3,,,,,
201323759,20-1323759,Bears San Diego Inc,Bears San Diego Inc,San Diego,CA,T30,3,86.63316,san diego,San Diego,CA,92163-1151,3,,,,,
843565653,84-3565653,City Bridges San Diego,City Bridges San Diego,San Diego,CA,T22,3,86.63316,san diego,San Diego,CA,92121-4138,3,,,,,
471869847,47-1869847,Conscious Capitalism San Diego,Conscious Capitalism San Diego,San Diego,CA,W03,3,86.63316,san diego,San Diego,CA,92123-4379,3,2015.0,29828.0,15065.0,14763.0,
471524371,47-1524371,Curl San Diego Inc,Curl San Diego Inc,San Diego,CA,N70,3,86.63316,san diego,San Diego,CA,92142-0794,3,,,,,
237307341,23-7307341,Dignity Of San Diego,Dignity Of San Diego,San Diego,CA,X22Z,3,86.63316,san diego,San Diego,CA,92163-0000,3,,,,,
330120979,33-0120979,First San Diego Courthouse,First San Diego Courthouse,San Diego,CA,,3,86.63316,san diego,San Diego,CA,92110-2233,3,,,,,
934662956,93-4662956,Gray Panthers San Diego,Gray Panthers San Diego,San Diego,CA,R25,3,86.63316,san diego,San Diego,CA,92115-6135,3,,,,,
823696828,82-3696828,Hbcu Alumni San Diego,Hbcu Alumni San Diego,San Diego,CA,B84,3,86.63316,san diego,San Diego,CA,92195-3972,3,,,,,
471135359,47-1135359,Hearts For San Diego,Hearts For San Diego,San Diego,CA,S99,3,86.63316,san diego,San Diego,CA,92124-1150,3,,,,,
824602041,82-4602041,Miss San Diego Associates,Miss San Diego Associates,San Diego,CA,O50,3,86.63316,san diego,San Diego,CA,92120-2116,3,,,,,
330766962,33-0766962,Mopar Club San Diego,Mopar Club San Diego,San Diego,CA,W99,3,86.63316,san diego,San Diego,CA,92123-4491,3,,,,,
923380840,92-3380840,Outbio San Diego Inc,Outbio San Diego Inc,San Diego,CA,U03,3,86.63316,san diego,San Diego,CA,92130-6621,3,,,,,
851439461,85-1439461,Samoa Association San Diego,Samoa Association San Diego,San Diego,CA,A23,3,86.63316,san diego,San Diego,CA,92159-1072,3,,,,,
383990030,38-3990030,San Diego 3 Railers,San Diego 3 Railers,San Diego,CA,A50,3,86.63316,san diego,San Diego,CA,92122-2309,3,,,,,
993419218,99-3419218,San Diego Art Directory,San Diego Art Directory,San Diego,CA,P20,3,86.63316,san diego,San Diego,CA,92126-6110,3,,,,,
463075377,46-3075377,San Diego Arts Foundation,San Diego Arts Foundation,San Diego,CA,A99,3,86.63316,san diego,San Diego,CA,92118-2618,3,,,,,
510135672,51-0135672,San Diego Astrological Society,San Diego Astrological Society,San Diego,CA,U31,3,86.63316,san diego,San Diego,CA,92163-2903,3,,,,,
463039179,46-3039179,San Diego Athletic Academy,San Diego Athletic Academy,San Diego,CA,S20,3,86.63316,san diego,San Diego,CA,92114-7135,3,2021.0,0.0,0.0,1.0,
330877466,33-0877466,San Diego Bead Society,San Diego Bead Society,San Diego,CA,A25,3,86.63316,san diego,San Diego,CA,92177-7560,3,2023.0,9757.0,15194.0,34305.0,
271654925,27-1654925,San Diego Beekeeping Society,San Diego Beekeeping Society,San Diego,CA,D20,3,86.63316,san diego,San Diego,CA,92101-1605,3,,,,,
931939344,93-1939344,San Diego Bicycle Collective,San Diego Bicycle Collective,San Diego,CA,S99,3,86.63316,san diego,San Diego,CA,92114-4316,3,,,,,
453850870,45-3850870,San Diego Book Project,San Diego Book Project,San Diego,CA,B92,3,86.63316,san diego,San Diego,CA,92130-1426,3,,,,,
680621441,68-0621441,San Diego Bulldog Rescue,San Diego Bulldog Rescue,San Diego,CA,D30,3,86.63316,san diego,San Diego,CA,92159-0092,3,,,,,
453746757,45-3746757,San Diego Bully Rescue,San Diego Bully Rescue,San Diego,CA,D20,3,86.63316,san diego,San Diego,CA,92121-4311,3,,,,,
271787449,27-1787449,San Diego Childrens Coalition,San Diego Childrens Coalition,San Diego,CA,S50,3,86.63316,san diego,San Diego,CA,92118-2618,3,,,,,
237262124,23-7262124,San Diego Chinese Center,San Diego Chinese Center,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92123-1565,3,2018.0,1.0,1960.0,14931.0,
260670991,26-0670991,San Diego Christian Homeschools,San Diego Christian Homeschools,San Diego,CA,B94,3,86.670235,san diego,San Diego,CA,92106-2210,3,,,,,
454177895,45-4177895,San Diego Circus Center,San Diego Circus Center,San Diego,CA,B99,3,86.670235,san diego,San Diego,CA,92110-2087,3,2017.0,6800.0,4598.0,9055.0,
330299302,33-0299302,San Diego City Help,San Diego City Help,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92138-4682,3,,,,,
311739584,31-1739584,San Diego Clarinet Society,San Diego Clarinet Society,San Diego,CA,A6C,3,86.670235,san diego,San Diego,CA,92120-2418,3,,,,,
923127625,92-3127625,San Diego County Spinners,San Diego County Spinners,San Diego,CA,A24,3,86.670235,san diego,San Diego,CA,92119-2767,3,,,,,
953755649,95-3755649,San Diego Crime Commission,San Diego Crime Commission,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92108-4324,3,2022.0,0.0,0.0,1.0,
510602316,51-0602316,San Diego Crystal Intergroup,San Diego Crystal Intergroup,San Diego,CA,F22,3,86.670235,san diego,San Diego,CA,92103-3312,3,2013.0,2601.0,0.0,3365.0,
934768510,93-4768510,San Diego Dog Sports,San Diego Dog Sports,San Diego,CA,D61,3,86.670235,san diego,San Diego,CA,92106-2797,3,,,,,
300511396,30-0511396,San Diego Education Consortium,San Diego Education Consortium,San Diego,CA,B192,3,86.670235,san diego,San Diego,CA,92108-4105,3,,,,,
352492088,35-2492088,San Diego Exploratory Committee,San Diego Exploratory Committee,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92127,3,2017.0,0.0,0.0,1.0,
123866056,12-3866056,San Diego Fellow Calligraphers,San Diego Fellow Calligraphers,San Diego,CA,A40,3,86.670235,san diego,San Diego,CA,92150-0911,3,,,,,
953458595,95-3458595,San Diego Fern Society,San Diego Fern Society,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92101-0000,3,,,,,
912162618,91-2162618,San Diego Fertility Foundation,San Diego Fertility Foundation,San Diego,CA,E40,3,86.670235,san diego,San Diego,CA,92130-2045,3,2013.0,0.0,0.0,2748.0,
201824380,20-1824380,San Diego Festival Chorus,San Diego Festival Chorus,San Diego,CA,A68,3,86.670235,san diego,San Diego,CA,92120-1917,3,2011.0,33224.0,37850.0,7653.0,
330326751,33-0326751,San Diego Fly Fisher,San Diego Fly Fisher,San Diego,CA,Z99Z,3,86.670235,san diego,San Diego,CA,92110-3725,3,2014.0,18448.0,18035.0,30994.0,
822749652,82-2749652,San Diego For Science,San Diego For Science,San Diego,CA,U20,3,86.670235,san diego,San Diego,CA,92122-2902,3,2018.0,21908.0,14255.0,7652.0,
330498758,33-0498758,San Diego Fukienese Association,San Diego Fukienese Association,San Diego,CA,P20,3,86.670235,san diego,San Diego,CA,92115-6330,3,2013.0,19323.0,20325.0,401804.0,
956079748,95-6079748,San Diego Genealogical Society,San Diego Genealogical Society,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92163-5057,3,2015.0,38775.0,31210.0,156864.0,
200612830,20-0612830,San Diego Girls Alliance,San Diego Girls Alliance,San Diego,CA,O50,3,86.670235,san diego,San Diego,CA,92103-3312,3,2015.0,2633.0,2620.0,13.0,
330962920,33-0962920,San Diego Harmony Ringers,San Diego Harmony Ringers,San Diego,CA,A6B,3,86.670235,san diego,San Diego,CA,92175-1524,3,,,,,
330205142,33-0205142,San Diego Herpetological Society,San Diego Herpetological Society,San Diego,CA,D60,3,86.670235,san diego,San Diego,CA,92150-3835,3,2017.0,1535.0,1133.0,589.0,
921693949,92-1693949,San Diego In Recovery,San Diego In Recovery,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92119,3,,,,,
301290831,30-1290831,San Diego Jeep Club,San Diego Jeep Club,San Diego,CA,N50,3,86.670235,san diego,San Diego,CA,92128-3350,3,,,,,
833191561,83-3191561,San Diego Lacrosse Alliance,San Diego Lacrosse Alliance,San Diego,CA,N60,3,86.670235,san diego,San Diego,CA,92150-1643,3,,,,,
873094691,87-3094691,San Diego Lacrosse Club,San Diego Lacrosse Club,San Diego,CA,N60,3,86.63316,san diego,San Diego,CA,92109-5025,3,,,,,
330833642,33-0833642,San Diego Legacy Foundation,San Diego Legacy Foundation,San Diego,CA,T30,3,86.63316,san diego,San Diego,CA,92127-3449,3,,,,,
593798978,59-3798978,San Diego Lifesaving Foundation,San Diego Lifesaving Foundation,San Diego,CA,B12,3,86.63316,san diego,San Diego,CA,92109-6518,3,,,,,
953619032,95-3619032,San Diego Madres Inc,San Diego Madres Inc,San Diego,CA,,3,86.63316,san diego,San Diego,CA,92160-0113,3,2020.0,16468.0,25287.0,21106.0,
882259102,88-2259102,San Diego Magic Fib,San Diego Magic Fib,San Diego,CA,N99,3,86.63316,san diego,San Diego,CA,92195-7047,3,,,,,
263734590,26-3734590,San Diego Maharashtra Mandal,San Diego Maharashtra Mandal,San Diego,CA,A20,3,86.63316,san diego,San Diego,CA,92191-0000,3,2015.0,21188.0,21180.0,1221.0,
843556495,84-3556495,San Diego Miramar Lions,San Diego Miramar Lions,San Diego,CA,T50,3,86.63316,san diego,San Diego,CA,92126-3530,3,,,,,
465156400,46-5156400,San Diego Music Consortium,San Diego Music Consortium,San Diego,CA,A6C,3,86.63316,san diego,San Diego,CA,92198-0177,3,,,,,
883061096,88-3061096,San Diego Music Society,San Diego Music Society,San Diego,CA,A68,3,86.63316,san diego,San Diego,CA,92198-1642,3,,,,,
843624529,84-3624529,San Diego Musical Offering,San Diego Musical Offering,San Diego,CA,A6C,3,86.63316,san diego,San Diego,CA,92122-1914,3,,,,,
330743295,33-0743295,San Diego Mycological Society,San Diego Mycological Society,San Diego,CA,C60,3,86.63316,san diego,San Diego,CA,92112-0465,3,,,,,
814082393,81-4082393,San Diego Nepalese Association,San Diego Nepalese Association,San Diego,CA,A23,3,86.63316,san diego,San Diego,CA,92128-1004,3,,,,,
330825139,33-0825139,San Diego New Music,San Diego New Music,San Diego,CA,B99,3,86.63316,san diego,San Diego,CA,92120-1804,3,,,,,
330103012,33-0103012,San Diego Oceans Foundation,San Diego Oceans Foundation,San Diego,CA,C320,3,86.63316,san diego,San Diego,CA,92166-0000,3,2022.0,42.0,1705.0,4401.0,
205019832,20-5019832,San Diego Orienteering Inc,San Diego Orienteering Inc,San Diego,CA,B99,3,86.63316,san diego,San Diego,CA,92111-4020,3,,,,,
824448760,82-4448760,San Diego Planning Partnership,San Diego Planning Partnership,San Diego,CA,W99,3,86.63316,san diego,San Diego,CA,92101-6096,3,,,,,
992598922,99-2598922,San Diego Pole Vault,San Diego Pole Vault,San Diego,CA,N50,3,86.63316,san diego,San Diego,CA,92130-2639,3,,,,,
813699232,81-3699232,San Diego Randonneurs Inc,San Diego Randonneurs Inc,San Diego,CA,N50,3,86.63316,san diego,San Diego,CA,92101-1502,3,,,,,
460858513,46-0858513,San Diego Recycling Org,San Diego Recycling Org,San Diego,CA,A12,3,86.63316,san diego,San Diego,CA,92105-4022,3,,,,,
274301740,27-4301740,San Diego Reggio Roundtable,San Diego Reggio Roundtable,San Diego,CA,B99,3,86.63316,san diego,San Diego,CA,92117-6229,3,2016.0,13391.0,12365.0,1714.0,
823252129,82-3252129,San Diego Regional So,San Diego Regional So,San Diego,CA,B19,3,86.63316,san diego,San Diego,CA,92129-2813,3,2019.0,138328.0,41346.0,96982.0,
873951101,87-3951101,San Diego Rugby Legends,San Diego Rugby Legends,San Diego,CA,N60,3,86.63316,san diego,San Diego,CA,92120-4628,3,2021.0,0.0,0.0,1.0,
810647660,81-0647660,San Diego Seaside Scrollers,San Diego Seaside Scrollers,San Diego,CA,A25,3,86.63316,san diego,San Diego,CA,92119-1612,3,,,,,
832403953,83-2403953,San Diego Signal Lab,San Diego Signal Lab,San Diego,CA,M99,3,86.63316,san diego,San Diego,CA,92160-7039,3,,,,,
871147383,87-1147383,San Diego Social Leagues,San Diego Social Leagues,San Diego,CA,N50,3,86.63316,san diego,San Diego,CA,92109-4404,3,,,,,
821424334,82-1424334,San Diego Spiritual Direction,San Diego Spiritual Direction,San Diego,CA,P20,3,86.63316,san diego,San Diego,CA,92102-2111,3,,,,,
330821345,33-0821345,San Diego Surfers Inc,San Diego Surfers Inc,San Diego,CA,N70,3,86.63316,san diego,San Diego,CA,92107-1167,3,2012.0,24290.0,34797.0,11226.0,
412077165,41-2077165,San Diego Taekwondo Association,San Diego Taekwondo Association,San Diego,CA,N70,3,86.63316,san diego,San Diego,CA,92129-2889,3,,,,,
010736017,01-0736017,San Diego Therapeutic Horsemanship,San Diego Therapeutic Horsemanship,San Diego,CA,N69,3,86.63316,san diego,San Diego,CA,92154-4302,3,,,,,
934236317,93-4236317,San Diego Tourism Foundation,San Diego Tourism Foundation,San Diego,CA,S99,3,86.63316,san diego,San Diego,CA,92101-8131,3,,,,,
331035597,33-1035597,San Diego Tracking Team,San Diego Tracking Team,San Diego,CA,C27,3,86.63316,san diego,San Diego,CA,92150-2345,3,,,,,
811425641,81-1425641,San Diego Underground Arts,San Diego Underground Arts,San Diego,CA,A31,3,86.63316,san diego,San Diego,CA,92124-2118,3,,,,,
834074233,83-4074233,San Diego Vine Church,San Diego Vine Church,San Diego,CA,X20,3,86.63316,san diego,San Diego,CA,92103-1931,3,,,,,
870715085,87-0715085,San Diego Wfc Inc,San Diego Wfc Inc,San Diego,CA,N64,3,86.63316,san diego,San Diego,CA,92110-1445,3,2011.0,66004.0,66004.0,0.0,
455050462,45-5050462,Storytellers Of San Diego,Storytellers Of San Diego,San Diego,CA,A65,3,86.63316,san diego,San Diego,CA,92106-1328,3,,,,,
371709722,37-1709722,United Catanduanes San Diego,United Catanduanes San Diego,San Diego,CA,Q33,3,86.63316,san diego,San Diego,CA,92127-3852,3,,,,,
330911341,33-0911341,Urasenke San Diego Chapter,Urasenke San Diego Chapter,San Diego,CA,A20,3,86.63316,san diego,San Diego,CA,92131-3633,3,2022.0,0.0,957.0,21165.0,
331294596,33-1294596,Viet San Diego United,Viet San Diego United,San Diego,CA,N64,3,86.63316,san diego,San Diego,CA,92126-4593,3,,,,,
201330136,20-1330136,Vovinam Of San Diego,Vovinam Of San Diego,San Diego,CA,N60,3,86.63316,san diego,San Diego,CA,92196-2367,3,,,,,
821878381,82-1878381,Womens March San Diego,Womens March San Diego,San Diego,CA,V32,3,86.63316,san diego,San Diego,CA,92113-2117,3,,,,,
331921953,33-1921953,Youth Kitchen San Diego,Youth Kitchen San Diego,San Diego,CA,P30,3,86.63316,san diego,San Diego,CA,92130-4891,3,,,,,
994377443,99-4377443,Art Cares San Diego,Art Cares San Diego,San Diego,CA,A25,3,86.63316,san diego,San Diego,CA,92127-4156,3,,,,,
883554704,88-3554704,B Local San Diego,B Local San Diego,San Diego,CA,B99,3,86.63316,san diego,San Diego,CA,92110-4152,3,,,,,
450533339,45-0533339,Bravo San Diego Inc,Bravo San Diego Inc,San Diego,CA,,3,86.63316,san diego,San Diego,CA,92103-3862,3,,,,,
463294157,46-3294157,Center Church San Diego,Center Church San Diego,San Diego,CA,X20,3,86.63316,san diego,San Diego,CA,92101-7091,3,,,,,
956112989,95-6112989,Church In San Diego,Church In San Diego,San Diego,CA,,3,86.63316,san diego,San Diego,CA,92121-2976,3,,,,,
922959952,92-2959952,Garden Church San Diego,Garden Church San Diego,San Diego,CA,,3,86.63316,san diego,San Diego,CA,92154-6710,3,,,,,
333046009,33-3046009,Gwaneumsa Of San Diego,Gwaneumsa Of San Diego,San Diego,CA,X50,3,86.63316,san diego,San Diego,CA,92111-1922,3,,,,,
833598471,83-3598471,Housing Justice San Diego,Housing Justice San Diego,San Diego,CA,R99,3,86.63316,san diego,San Diego,CA,92103-2110,3,,,,,
993762317,99-3762317,Lagoinha San Diego Church,Lagoinha San Diego Church,San Diego,CA,X20,3,86.63316,san diego,San Diego,CA,92129-5080,3,,,,,
852977650,85-2977650,Mission San Diego Swim,Mission San Diego Swim,San Diego,CA,N67,3,86.670235,san diego,San Diego,CA,92154-6701,3,,,,,
330458158,33-0458158,Peoples Church San Diego,Peoples Church San Diego,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92102-2631,3,,,,,
452810605,45-2810605,Restore San Diego Now,Restore San Diego Now,San Diego,CA,X21,3,86.670235,san diego,San Diego,CA,92110-3519,3,,,,,
262497955,26-2497955,San Diego Bible Church,San Diego Bible Church,San Diego,CA,X20,3,86.670235,san diego,San Diego,CA,92121-6303,3,,,,,
953320055,95-3320055,San Diego Bible Students,San Diego Bible Students,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92119-1775,3,,,,,
330856887,33-0856887,San Diego Birthing Project,San Diego Birthing Project,San Diego,CA,T20,3,86.670235,san diego,San Diego,CA,92114-2205,3,,,,,
364769253,36-4769253,San Diego Branch Church,San Diego Branch Church,San Diego,CA,X21,3,86.670235,san diego,San Diego,CA,92111-1327,3,,,,,
953838693,95-3838693,San Diego Buddhist Association,San Diego Buddhist Association,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92116-2643,3,,,,,
844596732,84-4596732,San Diego Cello Foundation,San Diego Cello Foundation,San Diego,CA,A68,3,86.670235,san diego,San Diego,CA,92121-3232,3,,,,,
953826794,95-3826794,San Diego Christian Fellowship,San Diego Christian Fellowship,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92117-1927,3,,,,,
884300488,88-4300488,San Diego Community Center,San Diego Community Center,San Diego,CA,W99,3,86.670235,san diego,San Diego,CA,92115-1602,3,,,,,
330036542,33-0036542,San Diego Crossroads Assembly,San Diego Crossroads Assembly,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92128-4021,3,,,,,
392254903,39-2254903,San Diego Experience Design,San Diego Experience Design,San Diego,CA,B01,3,86.670235,san diego,San Diego,CA,92103-5283,3,,,,,
821733550,82-1733550,San Diego Fawn Rescue,San Diego Fawn Rescue,San Diego,CA,D30,3,86.670235,san diego,San Diego,CA,92131-2912,3,,,,,
956226828,95-6226828,San Diego Foursquare Church,San Diego Foursquare Church,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92123-3934,3,,,,,
843139589,84-3139589,San Diego Gnostic Association,San Diego Gnostic Association,San Diego,CA,B03,3,86.670235,san diego,San Diego,CA,92106-3123,3,,,,,
237008268,23-7008268,San Diego Gospel Hall,San Diego Gospel Hall,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92103-3012,3,,,,,
952635844,95-2635844,San Diego Hope Church,San Diego Hope Church,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92139-3600,3,,,,,
452305329,45-2305329,San Diego Innovation Museum,San Diego Innovation Museum,San Diego,CA,A50,3,86.670235,san diego,San Diego,CA,92121-3095,3,,,,,
953850356,95-3850356,San Diego International Church,San Diego International Church,San Diego,CA,,3,86.670235,san diego,San Diego,CA,92115-1737,3,,,,,
822917400,82-2917400,San Diego Jewel Church,San Diego Jewel Church,San Diego,CA,X20,3,86.670235,san diego,San Diego,CA,92121-2348,3,,,,,
813252292,81-3252292,San Diego Legacy Softball,San Diego Legacy Softball,San Diego,CA,N63,3,86.670235,san diego,San Diego,CA,92127-5904,3,,,,,
330661442,33-0661442,San Diego Life Church,San Diego Life Church,San Diego,CA,X99Z,3,86.670235,san diego,San Diego,CA,92112-6486,3,,,,,
863107749,86-3107749,San Diego Marines Foundation,San Diego Marines Foundation,San Diego,CA,W30,3,86.670235,san diego,San Diego,CA,92109-2057,3,,,,,
203444976,20-3444976,San Diego Onnuri Church,San Diego Onnuri Church,San Diego,CA,X20,3,86.670235,san diego,San Diego,CA,92126-4470,3,,,,,
831105203,83-1105203,San Diego Outreach Synagogue,San Diego Outreach Synagogue,San Diego,CA,X30,3,86.63316,san diego,San Diego,CA,92130-2199,3,,,,,
392956161,39-2956161,San Diego Payday Inc,San Diego Payday Inc,San Diego,CA,T12,3,86.63316,san diego,San Diego,CA,92122-5636,3,,,,,
330888725,33-0888725,San Diego Rock Church,San Diego Rock Church,San Diego,CA,X21,3,86.63316,san diego,San Diego,CA,92106-1988,3,,,,,
813034279,81-3034279,San Diego Sammul Church,San Diego Sammul Church,San Diego,CA,X21,3,86.63316,san diego,San Diego,CA,92117-5504,3,,,,,
334247290,33-4247290,San Diego Scholastic Chess,San Diego Scholastic Chess,San Diego,CA,O50,3,86.63316,san diego,San Diego,CA,92122-1711,3,,,,,
933366940,93-3366940,San Diego Sharks Foundation,San Diego Sharks Foundation,San Diego,CA,N62,3,86.63316,san diego,San Diego,CA,92137-1067,3,,,,,
